Date,Open,High,Low,Close,Adj Close,Volume
2015-07-14,15.140000,15.140000,15.100000,15.140000,12.081404,7800
2015-07-15,15.140000,18.160000,15.130000,18.160000,14.491296,6300
2015-07-16,15.220000,15.290000,15.170000,15.290000,12.201097,1700
2015-07-17,15.380000,15.380000,15.130000,15.160000,12.097363,10100
2015-07-20,15.110000,15.110000,15.060000,15.060000,12.017564,6600
2015-07-21,15.020000,15.020000,14.980000,14.980000,11.953727,3700
2015-07-22,14.980000,14.980000,14.980000,14.980000,11.953727,0
2015-07-23,15.090000,15.090000,14.800000,14.800000,11.810091,3900
2015-07-24,14.670000,14.690000,14.600000,14.690000,11.722310,1100
2015-07-27,14.616000,14.616000,14.608000,14.608000,11.656876,1300
2015-07-28,14.630000,14.630000,14.630000,14.630000,11.674431,300
2015-07-29,14.780000,14.870000,14.400000,14.400000,11.490896,25100
2015-07-30,14.400000,14.400000,14.400000,14.400000,11.490896,0
2015-07-31,14.870000,14.882000,14.840000,14.882000,11.875525,1900
2015-08-03,15.060000,15.060000,14.880000,14.880000,11.873928,900
2015-08-04,14.880000,14.880000,14.880000,14.880000,11.873928,0
2015-08-05,14.810000,14.810000,14.810000,14.810000,11.818071,100
2015-08-06,14.790000,14.790000,14.650000,14.770000,11.786152,1500
2015-08-07,14.770000,14.770000,14.710000,14.710000,11.738271,1800
2015-08-10,14.760000,14.890000,14.710000,14.890000,11.881907,3100
2015-08-11,14.860000,14.860000,14.860000,14.860000,11.857966,200
2015-08-12,14.860000,14.860000,14.860000,14.860000,11.857966,0
2015-08-13,14.910000,14.910000,14.905000,14.905000,11.893875,600
2015-08-14,14.910000,14.910000,14.910000,14.910000,11.897865,300
2015-08-17,14.910000,14.910000,14.910000,14.910000,11.897865,0
2015-08-18,14.910000,14.910000,14.910000,14.910000,11.897865,0
2015-08-19,14.910000,14.910000,14.910000,14.910000,11.897865,0
2015-08-20,14.910000,14.910000,14.910000,14.910000,11.897865,0
2015-08-21,14.660000,14.660000,14.560000,14.587000,11.640118,1300
2015-08-24,14.640000,14.640000,13.390000,14.130000,11.275443,6500
2015-08-25,14.170000,14.170000,14.170000,14.170000,11.307364,100
2015-08-26,14.218000,14.218000,14.218000,14.218000,11.345666,200
2015-08-27,14.350000,14.388000,14.350000,14.388000,11.481321,500
2015-08-28,14.437000,14.450000,14.437000,14.440000,11.522818,600
2015-08-31,14.410000,14.450000,14.180000,14.410000,11.498878,4500
2015-09-01,14.310000,14.310000,14.060000,14.060000,11.297990,1300
2015-09-02,14.112000,14.112000,14.040000,14.040000,11.281919,400
2015-09-03,14.040000,14.040000,14.040000,14.040000,11.281919,0
2015-09-04,14.040000,14.040000,14.040000,14.040000,11.281919,0
2015-09-08,14.310000,14.310000,14.290000,14.295000,11.486823,500
2015-09-09,14.350000,14.350000,14.320000,14.320000,11.506915,200
2015-09-10,14.250000,14.250000,14.250000,14.250000,11.450663,300
2015-09-11,14.180000,14.180000,14.180000,14.180000,11.394418,500
2015-09-14,14.180000,14.180000,14.180000,14.180000,11.394418,0
2015-09-15,14.240000,14.240000,14.240000,14.240000,11.442629,200
2015-09-16,14.240000,14.240000,14.240000,14.240000,11.442629,0
2015-09-17,14.538000,14.538000,14.538000,14.538000,11.682090,400
