Date,Open,High,Low,Close,Adj Close,Volume
2018-05-24,5.760000,6.340000,5.500000,5.510000,5.510000,1034515
2018-05-25,5.670000,5.699000,5.250000,5.400000,5.400000,94000
2018-05-29,5.690000,5.690000,5.030000,5.040000,5.040000,108800
2018-05-30,4.940000,5.150000,4.760000,5.000000,5.000000,135100
2018-05-31,5.320000,5.320000,5.000000,5.140000,5.140000,60900
2018-06-01,5.140000,5.350000,5.050000,5.250000,5.250000,122200
2018-06-04,5.250000,5.310000,5.040000,5.100000,5.100000,71800
2018-06-05,5.050000,5.300000,4.700000,4.950000,4.950000,51000
2018-06-06,5.180000,5.180000,4.870000,5.100000,5.100000,50800
2018-06-07,4.870000,5.099000,4.830000,4.920000,4.920000,40200
2018-06-08,4.890000,5.400000,4.820000,5.200000,5.200000,240400
2018-06-11,5.243000,5.289000,4.951000,5.150000,5.150000,47700
2018-06-12,5.051000,5.100000,4.950000,5.040000,5.040000,43500
2018-06-13,5.093000,5.189000,4.988000,5.088000,5.088000,32400
2018-06-14,5.200000,6.500000,5.100000,6.100000,6.100000,1326400
2018-06-15,9.650000,12.050000,7.690000,8.900000,8.900000,14301000
2018-06-18,8.690000,11.743000,7.660000,10.800000,10.800000,2577700
2018-06-19,10.680000,12.200000,10.280000,10.760000,10.760000,1424700
2018-06-20,14.790000,17.350000,12.500000,16.799999,16.799999,3173700
2018-06-21,15.320000,15.699000,12.652000,13.110000,13.110000,1296800
2018-06-22,13.450000,13.890000,13.000000,13.320000,13.320000,329500
2018-06-25,13.330000,13.582000,11.180000,11.670000,11.670000,535800
2018-06-26,11.600000,14.500000,11.530000,13.520000,13.520000,660200
2018-06-27,14.500000,14.850000,13.020000,13.150000,13.150000,686000
2018-06-28,13.050000,13.899000,13.050000,13.430000,13.430000,199300
2018-06-29,13.360000,13.855000,12.224000,12.950000,12.950000,212700
2018-07-02,12.830000,13.500000,12.310000,13.020000,13.020000,171500
2018-07-03,13.220000,13.240000,12.530000,12.680000,12.680000,122200
2018-07-05,12.690000,13.099000,11.000000,11.020000,11.020000,358700
2018-07-06,null,null,null,null,null,null
2018-07-09,11.000000,11.450000,10.131000,11.050000,11.050000,272300
2018-07-10,11.350000,13.590000,11.050000,13.245000,13.245000,454400
2018-07-11,13.130000,13.490000,12.510000,12.510000,12.510000,173900
2018-07-12,12.510000,12.980000,12.060000,12.220000,12.220000,111100
2018-07-13,12.200000,15.000000,11.810000,14.290000,14.290000,889300
2018-07-16,13.940000,14.914000,13.600000,13.750000,13.750000,425700
2018-07-17,13.800000,14.800000,13.644000,14.490000,14.490000,294100
2018-07-18,14.400000,15.420000,13.880000,14.210000,14.210000,653000
2018-07-19,14.150000,15.350000,14.150000,14.630000,14.630000,255900
2018-07-20,14.570000,15.170000,14.191000,14.320000,14.320000,146900
2018-07-23,null,null,null,null,null,null
2018-07-24,14.750000,14.750000,13.850000,14.235000,14.235000,116000
2018-07-25,13.990000,15.980000,13.880000,14.920000,14.920000,413700
2018-07-26,14.790000,15.420000,14.100000,15.040000,15.040000,217800
2018-07-27,15.030000,15.800000,14.560000,14.950000,14.950000,153600
2018-07-30,15.160000,15.730000,14.974000,15.200000,15.200000,94700
2018-07-31,15.110000,15.640000,15.000000,15.430000,15.430000,120000
2018-08-01,15.430000,15.600000,15.014000,15.040000,15.040000,83300
2018-08-02,15.040000,15.135000,13.800000,14.080000,14.080000,190100
