Date,Open,High,Low,Close,Adj Close,Volume
2013-08-02,17.250000,17.620001,17.250000,17.600000,12.163242,1600
2013-08-05,17.580000,17.600000,17.250000,17.410000,12.031936,1000
2013-08-06,17.500000,18.000000,17.200001,17.900000,12.370570,2600
2013-08-07,17.969999,17.969999,17.969999,17.969999,12.418951,500
2013-08-08,17.660000,17.660000,17.230000,17.379999,12.011201,1200
2013-08-09,17.520000,17.600000,17.230000,17.240000,11.914449,900
2013-08-12,17.510000,17.940001,17.500000,17.940001,12.398214,4600
2013-08-13,17.510000,17.719999,17.510000,17.719999,12.246173,900
2013-08-14,17.469999,17.500000,17.230000,17.270000,11.935181,2400
2013-08-15,17.500000,17.500000,16.500000,17.350000,11.990472,4100
2013-08-16,17.340000,17.500000,16.900000,17.469999,12.073402,1700
2013-08-19,17.620001,17.620001,16.830000,17.209999,11.893716,2000
2013-08-20,17.190001,17.200001,17.010000,17.010000,11.755499,1500
2013-08-21,17.129999,17.379999,17.000000,17.379999,12.011201,4600
2013-08-22,17.389999,17.389999,16.709999,17.080000,11.803874,2200
2013-08-23,17.250000,17.250000,17.070000,17.219999,11.900626,3100
2013-08-26,17.070000,17.700001,17.070000,17.350000,11.990472,9800
2013-08-27,17.209999,17.650000,17.049999,17.590000,12.156332,3700
2013-08-28,17.150000,17.590000,17.100000,17.549999,12.375910,700
2013-08-29,17.549999,17.549999,16.500000,16.750000,11.811767,4400
2013-08-30,16.950001,16.990000,16.830000,16.980000,11.973958,1900
2013-09-03,17.150000,17.450001,16.450001,16.570000,11.684834,3300
2013-09-04,17.110001,17.150000,17.059999,17.150000,12.093839,2700
2013-09-05,17.150000,17.200001,16.469999,16.549999,11.670731,3400
2013-09-06,16.520000,16.799999,16.520000,16.549999,11.670731,900
2013-09-09,16.790001,16.990000,16.750000,16.980000,11.973958,1800
2013-09-10,17.000000,17.000000,16.469999,16.860001,11.889337,3800
2013-09-11,16.740000,17.200001,16.610001,16.750000,11.811767,1600
2013-09-12,17.080000,17.200001,16.600000,16.600000,11.705989,1800
2013-09-13,17.040001,17.040001,16.850000,17.000000,11.988063,3500
2013-09-16,16.790001,17.000000,16.580000,17.000000,11.988063,3700
2013-09-17,16.770000,16.950001,16.620001,16.950001,11.952805,700
2013-09-18,16.600000,17.000000,16.500000,16.500000,11.635471,3600
2013-09-19,17.190001,17.190001,16.590000,17.120001,12.072685,1500
2013-09-20,16.570000,17.500000,16.549999,17.450001,12.305393,4500
2013-09-23,17.219999,17.370001,16.510000,17.049999,12.023318,3000
2013-09-24,17.309999,17.309999,16.670000,17.240000,12.157304,1700
2013-09-25,17.080000,17.309999,16.620001,17.299999,12.199615,2000
2013-09-26,16.719999,16.900000,16.719999,16.799999,11.847027,1200
2013-09-27,16.870001,17.190001,16.650000,16.799999,11.847027,3000
2013-09-30,17.010000,17.299999,16.670000,16.730000,11.797660,2300
2013-10-01,16.930000,17.440001,16.719999,17.379999,12.256028,2700
2013-10-02,17.410000,17.410000,17.410000,17.410000,12.277185,600
2013-10-03,16.770000,16.910000,16.770000,16.860001,11.889337,1100
2013-10-04,17.010000,17.280001,16.879999,17.280001,12.185512,1100
2013-10-07,16.850000,16.969999,16.850000,16.900000,11.917542,700
2013-10-08,17.190001,17.230000,17.020000,17.020000,12.002165,1800
2013-10-09,17.230000,17.230000,17.150000,17.150000,12.093839,1100
2013-10-10,17.150000,17.150000,16.990000,17.000000,11.988063,2800
2013-10-11,17.010000,17.059999,17.010000,17.059999,12.030372,200
2013-10-14,17.209999,17.209999,17.209999,17.209999,12.136150,300
2013-10-15,17.270000,17.350000,17.270000,17.350000,12.234876,700
2013-10-16,17.150000,17.190001,16.930000,16.950001,11.952805,1800
2013-10-17,16.850000,17.170000,16.370001,16.490000,11.628421,16900
2013-10-18,16.610001,16.670000,16.500000,16.530001,11.656630,4600
2013-10-21,16.410000,16.410000,16.049999,16.200001,11.423920,6900
2013-10-22,16.350000,16.350000,16.270000,16.270000,11.473280,2400
2013-10-23,16.360001,16.950001,16.260000,16.330000,11.515590,9800
2013-10-24,16.440001,16.740000,16.340000,16.480000,11.621367,1000
2013-10-25,16.670000,16.750000,16.459999,16.750000,11.811767,2400
2013-10-28,16.719999,16.719999,16.719999,16.719999,11.790612,300
2013-10-29,16.600000,16.600000,16.490000,16.490000,11.628421,1000
2013-10-30,16.490000,16.490000,16.490000,16.490000,11.628421,2000
2013-10-31,16.350000,16.360001,16.350000,16.350000,11.529696,900
2013-11-01,16.270000,16.340000,16.110001,16.250000,11.459175,5100
2013-11-04,16.010000,16.090000,16.010000,16.090000,11.346348,2500
2013-11-05,16.170000,16.170000,16.000000,16.000000,11.282880,4200
2013-11-06,16.000000,16.250000,16.000000,16.030001,11.304038,3100
2013-11-07,16.080000,16.250000,16.000000,16.000000,11.282880,2200
2013-11-08,16.150000,16.250000,15.750000,15.750000,11.106586,11100
2013-11-11,15.750000,16.010000,15.750000,15.960000,11.254674,1500
2013-11-12,15.780000,16.170000,15.770000,15.790000,11.134794,1500
2013-11-13,16.000000,16.090000,15.600000,16.090000,11.346348,2700
2013-11-14,15.610000,16.150000,15.610000,16.150000,11.388659,2900
2013-11-15,16.150000,16.150000,15.610000,15.800000,11.141847,4700
2013-11-18,15.750000,16.150000,15.750000,16.150000,11.388659,1300
2013-11-19,16.150000,16.150000,15.600000,15.600000,11.000811,2000
2013-11-20,15.990000,16.129999,15.990000,16.040001,11.311090,1300
2013-11-21,15.990000,16.120001,15.990000,16.120001,11.367503,1300
2013-11-22,16.000000,16.200001,16.000000,16.200001,11.423920,2300
2013-11-25,16.549999,16.940001,16.420000,16.420000,11.579057,7900
2013-11-26,16.160000,16.799999,15.710000,16.580000,11.967746,2800
2013-11-27,16.150000,16.350000,15.750000,15.860000,11.448037,3200
2013-11-29,15.820000,16.160000,15.820000,16.020000,11.563529,1800
2013-12-02,15.990000,15.990000,15.800000,15.800000,11.404729,1500
2013-12-03,15.830000,15.950000,15.830000,15.950000,11.513001,300
2013-12-04,15.890000,16.490000,15.800000,15.800000,11.404729,3400
2013-12-05,15.870000,16.490000,15.800000,16.020000,11.563529,2400
2013-12-06,16.129999,16.129999,15.620000,15.940000,11.505784,2400
2013-12-09,15.860000,15.900000,15.850000,15.900000,11.476911,1700
2013-12-10,15.880000,16.000000,15.850000,15.880000,11.462473,2200
2013-12-11,15.850000,15.980000,15.850000,15.850000,11.440819,1100
2013-12-12,15.960000,15.980000,15.810000,15.810000,11.411948,3700
2013-12-13,15.850000,15.860000,15.830000,15.860000,11.448037,700
2013-12-16,15.800000,15.820000,15.800000,15.820000,11.419164,500
2013-12-17,15.800000,15.820000,15.800000,15.820000,11.419164,2400
2013-12-18,15.800000,15.870000,15.250000,15.370000,11.094347,4500
2013-12-19,15.350000,15.350000,15.000000,15.010000,10.834494,3900
2013-12-20,14.570000,14.620000,13.470000,13.740000,9.917782,21200
