Date,Open,High,Low,Close,Adj Close,Volume
2013-08-02,48.040001,48.310001,48.040001,48.310001,43.814907,25100
2013-08-05,48.290001,48.290001,47.990002,48.110001,43.633503,27400
2013-08-06,48.139999,48.189999,48.000000,48.090000,43.615364,37100
2013-08-07,48.009998,48.189999,48.000000,48.110001,43.633503,15800
2013-08-08,48.369999,48.459999,48.020000,48.349998,43.851166,58400
2013-08-09,48.380001,48.389999,48.119999,48.279999,43.787689,23500
2013-08-12,48.279999,48.279999,47.980000,48.110001,43.633503,36300
2013-08-13,48.270000,48.430000,48.150002,48.400002,43.896519,44800
2013-08-14,48.450001,48.509998,48.119999,48.160000,43.678860,30800
2013-08-15,48.070000,48.070000,47.450001,47.570000,43.143757,47600
2013-08-16,47.619999,47.619999,47.299999,47.410000,42.998642,136000
2013-08-19,47.389999,47.619999,47.360001,47.419998,43.007710,65700
2013-08-20,47.660000,47.840000,47.610001,47.639999,43.207237,41700
2013-08-21,47.500000,47.500000,47.130001,47.130001,42.744694,17800
2013-08-22,47.230000,47.349998,46.869999,47.230000,42.835392,35600
2013-08-23,47.169998,47.459999,47.130001,47.410000,42.998642,9000
2013-08-26,47.520000,47.560001,47.290001,47.299999,42.898872,16000
2013-08-27,46.900002,47.090000,46.560001,46.639999,42.300285,21600
2013-08-28,46.560001,46.790001,46.340000,46.650002,42.309345,28400
2013-08-29,46.560001,46.889999,46.509998,46.720001,42.372845,18600
2013-08-30,46.740002,46.740002,46.360001,46.480000,42.155170,64700
2013-09-03,46.680000,47.040001,46.490002,46.639999,42.300285,22300
2013-09-04,46.689999,47.049999,46.650002,47.029999,42.653992,13700
2013-09-05,47.029999,47.029999,46.840000,46.990002,42.617725,7000
2013-09-06,47.080002,47.270000,46.750000,47.080002,42.699345,20500
2013-09-09,46.990002,47.200001,46.950001,47.169998,42.780964,18000
2013-09-10,47.340000,47.509998,47.320000,47.450001,43.034912,31300
2013-09-11,47.490002,47.790001,47.490002,47.779999,43.334206,30500
2013-09-12,47.790001,47.840000,47.669998,47.669998,43.234447,56000
2013-09-13,47.770000,47.770000,47.599998,47.669998,43.234447,26500
2013-09-16,48.090000,48.340000,47.980000,48.020000,43.551888,59700
2013-09-17,48.110001,48.230000,48.110001,48.230000,43.742344,6100
2013-09-18,48.189999,48.720001,48.000000,48.720001,44.186752,33800
2013-09-19,48.770000,48.770000,48.580002,48.709999,44.177681,17000
2013-09-20,48.880001,49.029999,48.810001,48.869999,44.322788,16000
2013-09-23,48.590000,48.650002,48.330002,48.459999,43.950939,23200
2013-09-24,48.360001,48.500000,48.250000,48.259998,43.769547,5100
